"OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","C_METHOD","OBJECTIVE","GIS_ACRES","COMMENTS","COMPLEX_NAME","IRWINID","FIRE_NUM","COMPLEX_ID","DECADES","Shape__Area","Shape__Length"
3097,2016,"CA","USF","SQF","MEADOW","003456","2016/10/29 00:00:00+00","2016/11/25 00:00:00+00",1,3,1,4346.275,"","","{DF4874AE-D66F-4171-A0D1-7B04B8154396}","","",2010,26913495.3476562,30058.5487409821
3098,2016,"CA","USF","SQF","SLATE","003261","2016/10/04 00:00:00+00","2016/10/14 00:00:00+00",1,3,1,2614.712,"Dist to correct fire report to match these acres","","{6ACB3205-DD5F-41BD-BA99-0348DD5CAA96}","","",2010,16234635.390625,24825.6613580535
3100,2016,"CA","USF","SQF","HIDDEN","003464","2016/10/29 00:00:00+00","2016/11/23 00:00:00+00",1,3,1,2767.803,"","","{393B31BF-683A-4133-A29D-E4EF67A13F2C}","","",2010,17263276.6015625,27430.2658966976
3108,2016,"CA","USF","ANF","RESERVOIR","002417","2016/06/20 00:00:00+00","2016/07/03 00:00:00+00",2,6,1,1146.539,"FIRESTSAT C_Meth 20 LAC #177171","SAN GABRIEL COMPLEX","{92522E2A-DA01-456E-ACD8-1CEC4EC65AB4}","","",2010,6799410.6875,16876.7938029217
3109,2016,"CA","USF","ANF","FISH","002419","2016/06/20 00:00:00+00","2016/07/03 00:00:00+00",9,6,1,4245.794,"LAC#177288 FIRESTSAT C_Meth 20 ","SAN GABRIEL COMPLEX","{274BD1DA-BF66-4C62-96E0-C18A2895374A}","","",2010,25167429.6679688,41885.305081761
3111,2016,"CA","USF","ANF","SAND","003008","2016/07/22 00:00:00+00","2016/08/07 00:00:00+00",2,6,1,41382.86,"FIRESTSAT C_Meth 20 Digitized Other","","{3B5DBC5A-EB85-490A-A023-3E7D19E7D801}","","",2010,246512875.800781,121359.962379224
3117,2016,"CA","USF","LPF","COLEMAN","001504","2016/06/04 00:00:00+00","2016/06/21 00:00:00+00",5,8,1,2522.639,"Init IC Ft Hunter Liggett Chief 8801, J. Minetti","","{CB1C2648-7D5A-486F-93F0-92BA5DC244CE}","","",2010,15679234.1445312,36724.314128979
3118,2016,"CA","USF","LPF","SHERPA ","001643","2016/06/15 00:00:00+00","2016/07/11 00:00:00+00",9,6,1,7465.751,"FIRESTSAT C_Meth 20 Digitized Other","","{EFF85EB3-33C4-4C85-80C8-546220154574}","","",2010,44587072.1132812,50070.339709386
3119,2016,"CA","USF","LPF","REY","002809","2016/08/18 00:00:00+00","2016/09/15 00:00:00+00",9,8,1,32580.44,"","","{3D34EF0C-1632-4CAC-9430-B818691A9B72}","","",2010,194972416.765625,167261.430551705
3120,2016,"CA","USF","LPF","PINE","001986","2016/06/30 00:00:00+00","2016/12/15 00:00:00+00",4,8,1,2300.255,"","","{89197E6C-923A-4E7D-A1CC-E19B6BB299A6}","","",2010,13784500.15625,39191.892489347
3122,2016,"CA","USF","MDF","SOUP 2","000906","2016/09/17 00:00:00+00","2016/12/12 00:00:00+00",7,4,1,2512.539,"FIRESTAT C_Meth 03 GPS Different Corrected Data","SOUP COMPLEX","{7385D0B7-BDEB-41F6-85E9-8AB350F5FD0B}","","",2010,18025730.1796875,40632.2361645929
3126,2016,"CA","USF","SNF","SACATA","002370","2016/10/11 00:00:00+00","2016/10/15 00:00:00+00",9,4,1,2099.057,"FIRESTSAT C_Meth 02 GPS Uncorrected Data","","{AFBBBC68-E691-4901-94FB-F5488D9CBAFC}","","",2010,13318640.6875,19264.7109647177
3127,2016,"CA","USF","KNF","GAP","007501","2016/08/27 00:00:00+00","",7,3,1,33011.44,"","","{FD3E6CF9-9E66-4763-B3C0-88263D2D3968}","","",2010,240998601.113281,250892.876609039
3129,2016,"CA","USF","KNF","PONY","004500","2016/06/07 00:00:00+00","2016/12/15 00:00:00+00",1,3,1,2857.175,"Fire Out Date was used as ""Cont Date""","","{D9DFCB7A-1C72-4270-90EC-58D229388B88}","","",2010,20702002.1835938,44144.4816739822
3133,2016,"CA","CDF","SCU","LOMA ","006912","2016/09/26 00:00:00+00","2016/10/26 00:00:00+00",14,2,1,4474.124,"","","{76EA5D44-2B73-427A-9D04-5F56E1E2D583}","","",2010,28526542.8164062,36396.5509457031
3188,2015,"CA","CDF","AEU","BUTTE","024918","2015/09/10 00:00:00+00","2015/09/28 00:00:00+00",14,1,1,70846.53,"","","{E3B7BF8C-BB32-47DF-B625-41382D4214E4}","","",2010,465799219.183594,196390.617654768
3191,2015,"CA","CDF","BDU","ROUND","001662","2015/02/07 00:00:00+00","2015/02/09 00:00:00+00",9,2,1,6537.519,"","","{0EFA3D39-E92F-4401-BF18-1254D06CB7C6}","","",2010,42097390.0625,36854.3661173144
3192,2015,"CA","CDF","BEU","TASSAJARA","004217","2015/09/19 00:00:00+00","2015/09/29 00:00:00+00",7,1,1,1075.519,"","","{7C71B175-407F-4CE5-8FB2-D8E2C4B725D9}","","",2010,6729886.1484375,13666.5169267195
3218,2015,"CA","CDF","LNU","JERUSALEM ","007410","2015/08/09 00:00:00+00","2015/08/24 00:00:00+00",14,3,1,25118.38," $25 Million (Cost)","","{0BECCCA5-EEE2-4ED1-96DE-17259F973D0F}","","",2010,167772667.761719,95724.1422851183
3220,2015,"CA","CDF","LNU","WRAGG ","006678","2015/07/22 00:00:00+00","2015/08/05 00:00:00+00",10,3,1,8049.334,"$21,655,000.00 Million (Cost)","","{1B8A3D2B-AD6B-4D21-9017-99E46102A4C8}","","",2010,53246628.0742188,47191.726106872
3221,2015,"CA","CDF","LNU","ROCKY  ","006984","2015/07/29 00:00:00+00","2015/08/14 00:00:00+00",9,3,1,69438.16,"$46,200,000.00 Milion (Cost)","","{CFB03B6A-5E58-4783-BCAD-900BB5733A75}","","",2010,465224922.675781,173880.700630616
3232,2015,"CA","CDF","NEU","LOWELL","017851","2015/07/25 00:00:00+00","2015/08/12 00:00:00+00",14,8,1,2315.63,"","","{A97450F7-4C7E-49A9-A036-D03AC058A08C}","","",2010,15630796.2890625,29465.0950914794
3241,2015,"CA","CDF","SLU","CUESTA","008555","2015/08/16 00:00:00+00","2015/08/28 00:00:00+00",10,7,1,2445.945," ","","{88FE2C76-E2C0-4749-8913-F1FA9BA28CC5}","","",2010,14914048.4648438,25888.2455496793
3243,2015,"CA","CDF","LNU","VALLEY ","008670","2015/09/12 00:00:00+00","2015/10/06 00:00:00+00",14,3,1,76084.84," $59 Million(Cost)","","{1ECD4627-2DD5-44C6-AFD3-CD12F6C69AC5}","","",2010,507512244.351562,308444.169862292
3247,2015,"CA","CDF","MMU","MCCABE","00013970","2015/07/18 00:00:00+00","2015/07/22 00:00:00+00",1,1,1,1728.974,"","","{A98B9F5B-D2C0-4113-BAF6-0C0DCF2C60BE}","","",2010,11035592.8945312,23990.8876738142
3258,2015,"CA","CDF","RRU","HIGHWAY","044605","2015/04/18 00:00:00+00","2015/04/24 00:00:00+00",4,1,1,1048.689," ","","{14F2A196-75F8-4ABD-9464-EF7A864A5447}","","",2010,6176964.890625,17231.846318249
3266,2015,"CA","CDF","SCU","TESLA","005524","2015/08/19 00:00:00+00","2015/09/01 00:00:00+00",14,8,1,2989.925,"","","{DD6C1D0D-0925-4A70-AC8D-CA88C328C5E5}","","",2010,19326863.2460938,22864.2020422418
3268,2015,"CA","CDF","SLU","PARKHILL","006113","2015/06/20 00:00:00+00","2015/06/24 00:00:00+00",10,7,1,1812.315,"","","{6703554C-7FFB-4AAB-801F-2D4EA1270464}","","",2010,11053882.1328125,19470.4678590364
3297,2015,"CA","BLM","NOD","DODGE","003806","2015/08/03 00:00:00+00","2015/08/17 00:00:00+00",2,2,1,10517.52,"FIMT","","{1C12212A-65A9-4139-837B-05F6136AAD75}","","",2010,74691267.2109375,88223.2033657289
3306,2015,"CA","CDF","BTU","LUMPKIN","013357","2015/09/11 00:00:00+00","2015/09/21 00:00:00+00",7,1,1,1045.756,"","","","","",2010,7122617.58203125,13840.7860425727
3330,2015,"CA","CCO","VNC","SOLIMAR","009187","2015/12/25 00:00:00+00","2015/12/29 00:00:00+00",11,7,1,1287.388," ","","","","",2010,7653715.90625,15989.2520496161
3332,2015,"CA","USF","HTF","WASHINGTON","030251","2015/06/19 00:00:00+00","2015/07/09 00:00:00+00",1,3,1,17779.54,"{67957A5E-304C-42B6-A1A6-094328FD93DB}","","","","",2010,118123207.625,122944.028373325
3345,2015,"CA","USF","ANF","CABIN","003611","2015/08/14 00:00:00+00","2015/09/02 00:00:00+00",9,7,1,1461.844,"","","{6D48E46C-1161-4477-A89D-31A04CE08CAC}","00000072","",2010,8683461.16796875,14790.7810779684
3355,2015,"CA","USF","BDF","LAKE","007894","2015/06/17 00:00:00+00","2015/12/31 00:00:00+00",9,7,1,31284.44," ","","{CD251B9C-8A86-4C33-BE4B-019E071A6FAA}","00000034","",2010,185293114.328125,158620.292250127
3356,2015,"CA","USF","BDF","NORTH","090001","2015/07/17 00:00:00+00","2015/07/17 00:00:00+00",9,7,1,4249.093," ","","","00000052","",2010,25303227.8710938,35305.3024170397
3363,2015,"CA","USF","SNF","ROUGH","001746","2015/07/31 00:00:00+00","2015/11/06 00:00:00+00",1,3,1,151546.8,"","","{457DB47D-80EC-4812-8C93-C37D912855B3}","00000089","",2010,959357207.3125,400638.393894855
3379,2015,"CA","USF","SRF","NICKOWITZ","001470","2015/08/01 00:00:00+00","2015/11/02 00:00:00+00",1,7,1,7576.045,"","","{B3730A9E-CD2D-43E7-AA10-66182EEE9E74}","00000079","",2010,54625121.796875,69756.9913910281
3380,2015,"CA","USF","SRF","BEAR","001453","2015/07/31 00:00:00+00","2015/10/31 00:00:00+00",1,3,1,11616.88,"","GASQUET COMPLEX","{44113AB8-BFBB-4C83-A178-76627E476477}","00000066","",2010,84763295.5234375,82475.4035250456
3381,2015,"CA","USF","SRF","COON","001465","2015/08/01 00:00:00+00","2015/10/31 00:00:00+00",1,7,1,5682.627,"","GASQUET COMPLEX","{70F796EF-282F-465E-98DE-AF0275083103}","00000076","",2010,41361446.1953125,42684.3009135825
3384,2015,"CA","USF","SRF","PEAK","001479","2015/08/01 00:00:00+00","2015/10/31 00:00:00+00",1,3,1,11524.46,"","GASQUET COMPLEX","{B760AFDA-3059-4FDF-94E8-8D4F35823306}","00000082","",2010,83446165.3046875,118811.643330653
3385,2015,"CA","USF","SRF","GROVES","002066","2015/07/30 00:00:00+00","2015/10/30 00:00:00+00",1,3,1,6803.031,"","RIVER COMPLEX","","00000046","",2010,48331210.5351562,70132.6287875708
3386,2015,"CA","USF","SRF","EAST","002066","2015/07/30 00:00:00+00","2015/10/30 00:00:00+00",1,3,1,1530.955,"","RIVER COMPLEX","","00000075","",2010,10884413.0546875,20052.2571727233
3387,2015,"CA","USF","SRF","PICKETT","001433","2015/07/30 00:00:00+00","2015/09/01 00:00:00+00",1,7,1,11012.8,"No containment date in firestat","MAD RIVER COMPLEX","{F7197F47-AE99-4808-8776-6898B6ED999E}","00000051","",2010,76839599.0546875,59672.0608056741
3388,2015,"CA","USF","SRF","GOBBLER","001433","2015/07/30 00:00:00+00","2015/09/01 00:00:00+00",1,7,1,8305.019,"No containment date in firestat","MAD RIVER COMPLEX","{F7197F47-AE99-4808-8776-6898B6ED999E}","00000090","",2010,57921393.3242188,48021.3572091058
3389,2015,"CA","USF","SRF","LASSICS","001433","2015/07/30 00:00:00+00","2015/09/06 00:00:00+00",1,7,1,18192.03,"No containment date in firestat","MAD RIVER COMPLEX","{F7197F47-AE99-4808-8776-6898B6ED999E}","00000091","",2010,126802166.5,78069.7639656446
3392,2015,"CA","USF","SRF","BUCK","001476","2015/07/30 00:00:00+00","2015/08/12 00:00:00+00",1,7,1,1420.48,"","ROUTE COMPLEX","{36388BE6-16C8-4DB1-8A0F-694429AC7633}","00000092","",2010,9934603.8359375,18027.9462720552
3393,2015,"CA","USF","SRF","BLAKE","001476","2015/07/30 00:00:00+00","",1,7,1,11439.25,"","ROUTE COMPLEX","{36388BE6-16C8-4DB1-8A0F-694429AC7633}","00000088","",2010,80471630.4960938,72904.7978026926
3395,2015,"CA","USF","SQF","CABIN SEQ","002313","2015/07/19 00:00:00+00","2015/11/23 00:00:00+00",1,3,1,6996.186,"","","{4CE57550-396D-4AF3-8E7D-0059C2A6F6FC}","00000044","",2010,43633457.421875,62918.3825406421
3405,2015,"CA","USF","SHF","DOG","002067","2015/07/30 00:00:00+00","2015/10/05 00:00:00+00",1,3,1,3276.482,"","FORK COMPLEX","{73BDB68A-DE20-4FF6-88B9-07C0061A465F}","00000158","",2010,23042388.09375,32863.046295539
3409,2015,"CA","USF","SHF","BLUE","00002032","2015/07/30 00:00:00+00","2015/10/30 00:00:00+00",1,3,1,2828.028,"","FORK COMPLEX","{32D026C2-A759-45B4-8457-36558886CC71}","00000140","",2010,19752109.9765625,28827.1095793547
3410,2015,"CA","USF","SHF","RAIL","00002092","2015/07/30 00:00:00+00","2015/10/30 00:00:00+00",1,3,1,8669.771,"","FORK COMPLEX","{99DD64F2-D13A-4484-844C-0719100D9260}","00000177","",2010,60734381.203125,59841.0672065326
3412,2015,"CA","USF","SHF","PEAK","00002132","2015/07/30 00:00:00+00","2015/10/30 00:00:00+00",1,3,1,6273.949,"","FORK COMPLEX","{F95D717E-B212-4488-8FB7-FB5EF103EBFD}","00000142","",2010,43953657.78125,32308.1875015927
3413,2015,"CA","USF","SHF","SHIELL","00002060","2015/07/30 00:00:00+00","2015/10/30 00:00:00+00",1,3,1,15390.65,"","FORK COMPLEX","{A227FCE4-5D74-4D23-A75C-557770E353F4}","00000161","",2010,107677333.140625,77057.4921829823
3416,2015,"CA","USF","SHF","HAPPY","002066","2015/07/30 00:00:00+00","2015/08/08 00:00:00+00",1,3,1,68095.24,"","RIVER COMPLEX","{1FE0DBA3-802B-4D0A-B4F7-D0A5BBFF1D7B}","00000149","",2010,483017056.652344,286588.99218341
3421,2015,"CA","USF","SHF","JOHNSON","001476","2015/07/30 00:00:00+00","2015/10/30 00:00:00+00",1,3,1,17821.11,"","ROUTE COMPLEX","","00000197","",2010,125135015.761719,138905.624513029
3423,2015,"CA","USF","SHF","PELLETREAU","002108","2015/07/30 00:00:00+00","2015/10/09 00:00:00+00",1,3,1,4109.539,"","ROUTE COMPLEX","{A0137E64-0D0C-4327-9B15-B7F625775E06}","00000191","",2010,28862979.8359375,39233.4044123814
3424,2015,"CA","USF","SHF","PATTISON","002082","2015/07/30 00:00:00+00","2015/08/18 00:00:00+00",1,3,1,12916.57,"","SOUTH COMPLEX","{B09ECB62-6483-4F8A-9943-99863E39FA5D}","00000171","",2010,90937981.0625,95766.266480285
3425,2015,"CA","USF","SHF","CASTLE","001389","2015/06/23 00:00:00+00","2015/06/23 00:00:00+00",4,3,1,14253.95,"","SOUTH COMPLEX","","00000057","",2010,100435993.164062,75124.5483261033
3434,2015,"CA","USF","SHF","SADDLE","001371","2015/06/09 00:00:00+00","2015/10/30 00:00:00+00",1,3,1,1542.967,"","","{1166A376-514D-4391-AC77-52D9A3914510}","00000029","",2010,10870232.09375,29116.1046947221
3442,2015,"CA","CDF","HUU","PINE 1-44","001493","2015/07/30 00:00:00+00","2015/09/08 00:00:00+00",1,7,1,1773.247,"","HUMBOLDT COMPLEX","{CD9D5A73-96C9-4F97-8DD4-8975D1F7C21C}","","",2010,12343897.1132812,19537.7184970905
3446,2015,"CA","CDF","HUU","STEELHEAD 1-54","001492","2015/07/30 00:00:00+00","2015/09/08 00:00:00+00",1,7,1,1403.444,"","HUMBOLDT COMPLEX","{3C75186D-20A3-432C-AC38-0341F36871F9}","","",2010,9742917.19140625,16924.288713857
3457,2015,"CA","USF","MDF","FROG","000570","2015/07/30 00:00:00+00","2015/08/07 00:00:00+00",1,8,1,4862.165,"FIMT","","{57079E3A-1FBB-4EB3-92C3-2EE3464FA0CE}","","",2010,35013811.3867188,48072.9769358039
3458,2015,"CA","USF","INF","WALKER","001319","2015/08/14 00:00:00+00","2015/10/31 00:00:00+00",9,NA,NA,3815.886,"IR heat perimeter; WFDSS","","{A88F12A1-A647-4721-8E9E-AC6EFD97B2D5}","00000033","",2010,24841901.2773438,41194.1632250988
3499,2015,"CA","USF","SNF","WILLOW","00001689","2015/07/25 00:00:00+00","2015/08/20 00:00:00+00",8,3,1,5701.341,"corrected attributes for previously submitted fire","","{A6A5E399-E5D4-4033-A6A7-76F0A73A84B9}","00001689","",2010,36505304.7539062,47458.7602765476
3505,2014,"CA","USF","BDF","ETIWANDA","00006646","2014/04/30 00:00:00+00","",9,1,1,2141.841,"","","","","",2010,12692947.09375,26638.110814536
3506,2014,"CA","CDF","AEU","SAND","018237","2014/07/26 00:00:00+00","2014/07/30 00:00:00+00",10,1,1,4239.272,"","","{5EFA8898-D56C-4F36-BD56-320E9E8340B9}","","",2010,28110446.1796875,37705.9885205889
3521,2014,"CA","CCO","KRN","WAY","027597","2014/08/18 00:00:00+00","2014/08/22 00:00:00+00",14,2,1,3882.421,"COUNTY #1427597 fed # 003148","","","","",2010,23897623.4023438,27234.8481370056
3522,2014,"CA","CDF","LMU","DAY","003472","2014/07/30 00:00:00+00","2014/08/13 00:00:00+00",1,1,1,13150.67,"","","{A586C5BA-616A-4F25-9945-BC6A18710677}","","",2010,94236517.8398438,69253.8232299127
3526,2014,"CA","CDF","MEU","LODGE","007202","2014/07/30 00:00:00+00","2014/09/18 00:00:00+00",1,2,1,12533.18,"","LODGE COMPLEX","{3553091D-A69E-4296-9C6E-8A4BAF47F605}","","",2010,85991479.234375,55614.8864146717
3535,2014,"CA","CDF","SHU","BULLY","006248","2014/07/11 00:00:00+00","2014/07/23 00:00:00+00",10,7,1,12658.74,"","","{521E9771-6DF7-4523-A996-A3FF2715CABA}","","",2010,88582432.484375,63464.925271929
3537,2014,"CA","CDF","SHU","GULCH","008322","2014/09/10 00:00:00+00","2014/09/12 00:00:00+00",10,1,1,1374.703,"","","{5EA0C455-3F72-4677-8AF4-87D3D1D3CE64}","","",2010,9692627.53515625,17745.1744204474
3540,2014,"OR","OTH","","OREGON GULCH","005589","2014/07/30 00:00:00+00","2014/08/13 00:00:00+00",1,7,1,35111.25,"Oregon Department of Forestry","","","","",2010,257701300.511719,91648.094408322
3552,2014,"CA","CDF","LNU","MONTICELLO","00005465","2014/07/04 00:00:00+00","2014/07/12 00:00:00+00",9,3,1,6599.387,"","","{E75D8CBD-754B-4CF5-8A60-ED51AD34F0D6}","","",2010,43715292.9296875,38280.8592279973
3561,2014,"CA","USF","ANF","COLBY","000231","2014/01/16 00:00:00+00","2014/01/21 00:00:00+00",4,7,1,1951.893,"LAC #014099","","","","",2010,11564688.8554688,26912.3418284156
3567,2014,"CA","USF","ENF","KING","023461","2014/09/13 00:00:00+00","2014/10/10 00:00:00+00",7,3,1,97684.55,"<Null>","","{F678E364-6462-4AB5-8830-EEAEE80F6653}","","",2010,653652229.378906,364390.076349599
3573,2014,"CA","USF","LNF","BALD","003479","2014/07/30 00:00:00+00","2014/08/15 00:00:00+00",1,7,1,39752.2,"<Null>","","{A4CDC414-C3D1-4175-9CF3-DD0674AEE1EF}","","",2010,281617429.917969,115427.87771551
3574,2014,"CA","USF","LNF","EILER","003502","2014/07/31 00:00:00+00","2014/08/24 00:00:00+00",9,8,1,31995.22,"<Null>","","{AC340050-5431-4BA0-AABF-997E321B9D97}","","",2010,226121888.636719,131216.749269614
3580,2014,"CA","USF","MDF","GULCH ","000357","2014/07/03 00:00:00+00","2014/08/01 00:00:00+00",6,1,1,1397.349,"Merged with GULCH2 #0358","MODOC JULY COMPLEX","{5FA3D1E9-830E-450D-B6CC-B288134362C5}","","",2010,10082156.7421875,26547.5611920371
3586,2014,"CA","USF","SQF","SHIRLEY","001850","2014/06/13 00:00:00+00","2014/06/13 00:00:00+00",9,8,1,2546.165,"COUNTY #1418812","","{3FC5FE25-C208-4EE8-BB94-7ACA5B58AA41}","","",2010,15658776.5117188,26023.6099968835
3587,2014,"CA","USF","SQF","NICOLLS","002381","2014/07/11 00:00:00+00","2014/07/11 00:00:00+00",9,8,1,1679.217,"<Null>","","{2CCDA2BF-52B2-4616-9714-A9F85198D7E3}","","",2010,10308705.65625,18933.1083496279
3589,2014,"CA","USF","SQF","SODA","000120","2014/01/13 00:00:00+00","2014/03/22 00:00:00+00",9,8,1,1423.232,"","","","","",2010,8866919.16015625,24864.3552969708
3595,2014,"CA","USF","SNF","FRENCH","001619","2014/07/27 00:00:00+00","2014/08/18 00:00:00+00",4,3,1,13831.64,"<Null>","","{47C63FE9-1726-4840-B183-9335D91A9029}","","",2010,88612906.7539062,74291.2012158161
3603,2014,"CA","USF","KNF","LITTLE DEER","005575","2014/07/30 00:00:00+00","2014/08/12 00:00:00+00",1,8,1,5499.707,"<Null>","","{BAB49FDD-1156-49B7-A905-1B7209508217}","","",2010,39923459.0429688,33708.921186437
3604,2014,"CA","USF","KNF","BEAVER","005497","2014/07/30 00:00:00+00","2014/10/08 00:00:00+00",1,7,1,32493.4,"Merged with Cleghorn #5496","","{7E915F8D-4573-452B-915B-35850A954DA1}","","",2010,237442299.585938,184785.729757576
3606,2014,"CA","USF","KNF","LOG","005514","2014/07/30 00:00:00+00","2014/08/28 00:00:00+00",1,8,1,3636.853,"","JULY COMPLEX","{C972D08B-D167-437F-921A-07968BC250F3}","","",2010,26292428.0507812,31397.0443540948
3607,2014,"CA","USF","KNF","WHITES","005511","2014/07/30 00:00:00+00","2014/09/25 00:00:00+00",1,8,1,33794.44,"","JULY COMPLEX","{4D613068-92CE-4823-97BC-C9027090DF64}","","",2010,242634135.734375,175595.080506412
3613,2014,"CA","USF","KNF","FRYING PAN","006008","2014/08/11 00:00:00+00","2014/09/30 00:00:00+00",1,3,1,133177.4,"Merged Delta/Faulkstein/Man","HAPPY CAMP COMPLEX","{DAE5294F-47EB-47B5-BF15-98C09F55B897}","","",2010,967551675.246094,402078.275736902
3628,2014,"CA","DOD","MCP","TOMAHAWK","001363","2014/05/19 00:00:00+00","",14,8,1,5365.311,"","BASILONE COMPLEX","{7158740F-470E-4D45-B4F7-679A9FF0EB16}","","",2010,31204574.84375,41742.2643246505
3629,2014,"CA","DOD","MCP","PULGAS","001363","2014/05/19 00:00:00+00","",14,8,1,15186.14,"","BASILONE COMPLEX","{7158740F-470E-4D45-B4F7-679A9FF0EB16}","","",2010,88248215.7851562,68247.4762551102
3630,2014,"CA","DOD","MCP","COMBAT","001363","2014/05/19 00:00:00+00","",14,8,1,1457.185,"","BASILONE COMPLEX","{7158740F-470E-4D45-B4F7-679A9FF0EB16}","","",2010,8486723.625,16196.2506809699
3636,2014,"CA","LRA","MVU","COCOS","010212","2014/05/14 00:00:00+00","2014/05/23 00:00:00+00",14,1,1,1994.787,"<Null>","SAN DIEGO COMPLEX","{8C83072E-CC5C-43D5-9197-CE74C9AB83EF}","","",2010,11537865.03125,36214.623961863
3642,2014,"CA","LRA","MVU","BERNARDO","010055","2014/05/13 00:00:00+00","2014/05/18 00:00:00+00",2,1,1,1331.426,"<Null>","","","","",2010,7681597.78515625,28263.2520580479
3649,2014,"CA","CDF","LNU","BUTTS","00005333","2014/07/01 00:00:00+00","2014/07/09 00:00:00+00",2,8,1,4297.35,"FIMT  H6UW","","{4257EEAF-CEBA-41FE-A5D9-40AE3060B031}","","",2010,28590629.2226562,30809.2808465896
3717,2014,"CA","NPS","YNP","DARK HOLE","57","2014/07/16 00:00:00+00","2014/09/27 00:00:00+00",1,1,NA,1076.479,"Managed Lightning Ignited","","{966E1EEB-DD6F-45FD-941F-AFAAA618E67E}","57","",2010,6992221.73828125,14921.8613826829
3718,2014,"CA","NPS","YNP","EL PORTAL","83","2014/07/26 00:00:00+00","2014/11/20 00:00:00+00",4,1,NA,4744.617,"Suppressed Human Caused","","{28E37A03-A3BA-46DC-9181-11240CDF98BF}","83","",2010,30730346.65625,33058.1828577737
3719,2014,"CA","NPS","YNP","MEADOW","101","2014/07/20 00:00:00+00","2014/11/03 00:00:00+00",1,1,NA,4774.47,"Suppressed Lightning Ignited","","{978F1C10-9015-4D66-805A-12AD5D39DD77}","101","",2010,30955279.921875,45209.7663669905
3740,2014,"CA","USF","SHF","COFFEE","00002410","2014/07/29 00:00:00+00","2014/10/30 00:00:00+00",1,8,1,6256.271,"","COFFEE COMPLEX","{7BEED09C-7C42-4580-A78F-2FC2F246C98E}","","",2010,44698497.6914062,37130.5711335408
3749,2013,"CA","USF","ANF","POWERHOUSE","00002297","2013/05/30 00:00:00+00","2013/12/18 00:00:00+00",9,1,1,30267.69,"Contract County #129377","","","","",2010,181466415.292969,145512.966857819
3756,2013,"CA","USF","BDF","HATHAWAY","00000077","2013/06/06 00:00:00+00","2013/06/20 00:00:00+00",4,7,1,3779.732,"cooking tortillas CALFIRE #058738","","","","",2010,22327193.6757812,37379.2702774875
3762,2013,"CA","CDF","BDF","MOUNTAIN","00000057","2013/07/15 00:00:00+00","2013/07/30 00:00:00+00",9,7,1,27523.67,"CAL FIRE # 000057","","","","",2010,161435507.058594,95986.4733405058
3779,2013,"CA","CDF","BTU","PANTHER","00005648","2013/05/01 00:00:00+00","2013/12/09 00:00:00+00",9,2,1,6896.198,"","","","","",2010,47851691.796875,48466.5493839446
3781,2013,"CA","CDF","BTU","SWEDES","00010969","2013/08/06 00:00:00+00","2013/08/22 00:00:00+00",2,1,1,2462.24,"","","","","",2010,16740069.9023438,20013.1391885868
3784,2013,"CA","BLM","CCD","RED ROCK","00030217","2013/07/01 00:00:00+00","2013/07/05 00:00:00+00",14,2,1,5365.245,"carson city district is where it started","","","","",2010,36965185.203125,38833.5307889982
3788,2013,"CA","USF","CNF","FALLS","00000047","2013/08/05 00:00:00+00","2013/08/14 00:00:00+00",9,2,1,1384.327,"CAL FIRE#002512 origin outside of perimeter, sparks of burning structure caused","","","","",2010,8103325.42578125,20543.7756302403
